#lemma,wordnet_2.0,wordnet_3.0,POS,Cyc ID,Cyc name
marina,103582693,103721590,noun,Mx4rwPut3JwpEbGdrcN5Y29ycA,Marina
Republican,109837069,110522633,noun,Mx4rvhvt4ZwpEbGdrcN5Y29ycA,Republican
Devonian,114271194,115127982,noun,Mx4r553rep0lQdeB7tXDiefr8A,Devonian-GeologicalPeriod
Frisian,106529647,106955242,noun,Mx4rvVkG45wpEbGdrcN5Y29ycA,FrisianLanguage
edema,113505497,114316714,noun,Mx4rvldM95wpEbGdrcN5Y29ycA,Edema-Condition
distributor_cap,103096768,103213538,noun,Mx4rvVikvZwpEbGdrcN5Y29ycA,DistributorCap
apologize,200863493,200892923,verb,Mx4rttew6rFMEdaAAACgycbQqA,Apologizing
uniform,202264330,202331786,verb,Mx8Ngh4rvViympwpEbGdrcN5Y29ycB4rvViqpJwpEbGdrcN5Y29ycA,"[:MakingAvailableFn, :Uniform]"
female,301433411,301478182,adj,Mx4rvVjW5ZwpEbGdrcN5Y29ycA,FemaleHuman
hiccup,200003726,200003826,verb,Mx4rvVigSJwpEbGdrcN5Y29ycA,Hiccoughing
cashew,112010248,112759273,noun,Mx4rvViuQ5wpEbGdrcN5Y29ycA,CashewTree
capital,106405081,106824227,noun,Mx4rvv4vRZwpEbGdrcN5Y29ycA,UpperCaseLetter
walnut,107298887,107771212,noun,Mx8Ngh4rvVipdpwpEbGdrcN5Y29ycB4rvVjZqJwpEbGdrcN5Y29ycA,"[:FruitFn, :WalnutTree]"
Buddhism,107607273,108098708,noun,Mx4rvVjmnZwpEbGdrcN5Y29ycA,Buddhism
govern,202509613,202586619,verb,Mx4rJVbiobZqEdmFRAACs6hRjg,GoverningSomething
brother,109247310,109876454,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvVjpQ5wpEbGdrcN5Y29ycB4rvVjTgJwpEbGdrcN5Y29ycB4rvViwMZwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :MaleAnimal, :brothers, :Animal]"
Burmese,109083681,109695747,noun,Mx4rvVizIZwpEbGdrcN5Y29ycA,BurmesePerson
concrete,113976006,114820180,noun,Mx4rvVkDYJwpEbGdrcN5Y29ycA,Concrete
index,202286488,202354112,verb,Mx8Ngh4raoek4rvgEdmAAAACs6hRjh4rJRbliLvdEdmAAAACs6hRjg,"[:MakingAbstractAvailableFn, :""Index-List-Information""]"
outdoors,108087982,108613733,noun,Mx4r2qnI0HS9EdaAAACgyZzFrg,Outdoors-ExposedToWeather
board,102756109,102857023,noun,Mx4rvVjN5JwpEbGdrcN5Y29ycA,GameBoard
pepper,107342487,107815588,noun,Mx4rvVifq5wpEbGdrcN5Y29ycA,Pepper-TheSpice
ostracism,100196678,100207434,noun,Mx4r4-RL5ryaEdmAAAACs6hRjg,OstracisingSomeone
alert,300543828,300190653,adj,Mx4rvVkBkJwpEbGdrcN5Y29ycA,AlertMentalActivityLevel
South_America,108846628,109440400,noun,Mx4rvVkAS5wpEbGdrcN5Y29ycA,ContinentOfSouthAmerica
Leguminosae,111000635,111746776,noun,Mx4rvVkFNJwpEbGdrcN5Y29ycA,Legume-ThePlant
dentist,109364513,110004282,noun,Mx4rvVjfgpwpEbGdrcN5Y29ycA,Dentist
inlet,108732231,109313716,noun,Mx4rG28AGiTbQdeR8YLno_5fww,Cove
dab,201195446,201233027,verb,Mx4rvVi5wZwpEbGdrcN5Y29ycA,Patting
Puerto_Rican,109128996,109746725,noun,Mx4rvVkITpwpEbGdrcN5Y29ycA,PuertoRicanPerson
parliamentarian,109725764,110400309,noun,Mx4rN_0fEssWEdmAAAACs6hRjg,Parliamentarian
Haute-Normandie,108387954,108942508,noun,Mx4rwMwug5wpEbGdrcN5Y29ycA,HauteNormandie-RegionFrance
embitter,201722199,201773535,verb,Mx8Ngh4rNGX3RsYsEdmAAACQJw5drh8Ngh4rvkupTpwpEbGdrcN5Y29ycB4rvVilEJwpEbGdrcN5Y29ycA,"[:CausingFn, [:ExperiencingEmotionFn, :Resentment]]"
wheatfield,108152212,108683286,noun,Mx8Ngh4rwPzvaJwpEbGdrcN5Y29ycB4rvViZnJwpEbGdrcN5Y29ycA,"[:FieldFn, :WheatPlant]"
Mexican_peso,112920677,113692822,noun,Mx4rvVjTHpwpEbGdrcN5Y29ycA,Peso-Mexico
dish,103090452,103206908,noun,Mx4rvVj_epwpEbGdrcN5Y29ycA,EatingVessel
Georgia,108512235,109075842,noun,Mx4rvViqyZwpEbGdrcN5Y29ycA,Georgia-State
visual_system,104995959,105300926,noun,Mx4rvViCtpwpEbGdrcN5Y29ycA,VisualSystem
New_South_Wales,108288243,108833130,noun,Mx4rvWnTRJwpEbGdrcN5Y29ycA,NewSouthWales-StateAustralia
band_oneself,202356927,202430078,verb,Mx4r22DJzrgpEdmAAAACs6hRjg,AttachingOneselfToAGroup
cold_front,110721100,111460829,noun,Mx4rwHkMt5wpEbGdrcN5Y29ycA,ColdFrontEvent
cargo_helicopter,102859542,102965122,noun,Mx4rvs9M8ZwpEbGdrcN5Y29ycA,CargoHelicopter
autogiro,102663808,102759387,noun,Mx4rwMJbx5wpEbGdrcN5Y29ycA,Autogyro
hike,201864949,201920932,verb,Mx4rvVi_opwpEbGdrcN5Y29ycA,HikingEvent
oil_pipeline,103699798,103844459,noun,Mx4rvraFUpwpEbGdrcN5Y29ycA,OilPipeline
ballot,202389148,202463141,verb,Mx4rwQrnTpwpEbGdrcN5Y29ycA,Voting
facility,103194800,103315023,noun,Mx4rv51bpZwpEbGdrcN5Y29ycA,Facility-Construct
pulse,106947564,107400906,noun,Mx4rvViYhJwpEbGdrcN5Y29ycA,Heartbeating
wreath,104427188,104606014,noun,Mx4rv7QfR5wpEbGdrcN5Y29ycA,Wreath-Decoration
creationism,105611364,105959578,noun,Mx4rwMFaUpwpEbGdrcN5Y29ycA,Creationism
steward,109961221,110655594,noun,Mx4rvVjq_ZwpEbGdrcN5Y29ycA,FlightAttendant
Jamaica,108216731,108753729,noun,Mx8Ngh4rvYkdfpwpEbGdrcN5Y29ycB4rvVjzopwpEbGdrcN5Y29ycA,"[:TerritoryFn, :Jamaica]"
giraffe,102351360,102439033,noun,Mx4rvVj0QJwpEbGdrcN5Y29ycA,Giraffe
comfortable,300449918,300476819,adj,Mx4reXuS9n_dQdeNQK0-WS7Jgg,ComfortLevel
Lancastrian,302916721,303079460,adj,Mx4rv5Tj9ZwpEbGdrcN5Y29ycA,HouseOfLancaster
sepal,110944718,111690612,noun,Mx4rvVjveJwpEbGdrcN5Y29ycA,Sepal
treatment,100620122,100658082,noun,Mx4rvVi6T5wpEbGdrcN5Y29ycA,MedicalTreatmentEvent
Utica,108559690,109125629,noun,Mx8Ngx4rvWhwppwpEbGdrcN5Y29ycA-FVXRpY2EeK71YjbOcKRGxna3DeWNvcnA,"[:CityNamedFn, ""Utica"", :""NewYork-State""]"
process,200501442,200515154,verb,Mx4rvhe7XpwpEbGdrcN5Y29ycA,ProcessingEvent
Bandung,108358743,108909933,noun,Mx4rvVizIJwpEbGdrcN5Y29ycA,CityOfBandungIndonesia
outfielder,109713686,110386984,noun,Mx4rvVjNRJwpEbGdrcN5Y29ycA,BaseballOutfielder
payment,112522505,113278375,noun,Mx4rvVkKHZwpEbGdrcN5Y29ycA,Paying
Khalkha,106505258,106929008,noun,Mx4rvVkIW5wpEbGdrcN5Y29ycA,KhalkhaLanguage
Plato,110510817,111239271,noun,Mx4rvViJX5wpEbGdrcN5Y29ycA,Plato
supernova,108856508,109451237,noun,Mx4rvrry3ZwpEbGdrcN5Y29ycA,Supernova
dominate,202568359,202646931,verb,Mx4rXb84arjeEdmAAAACs6hRjg,Dominating
Limousin,108388408,108942965,noun,Mx4rwRW905wpEbGdrcN5Y29ycA,Limousin-RegionFrance
American_water_spaniel,102019767,102102806,noun,Mx4rwJDTnZwpEbGdrcN5Y29ycA,AmericanWaterSpaniel
Yemen,108595828,109164561,noun,Mx4rwPbFVJwpEbGdrcN5Y29ycA,Yemen
blood_cell,105135946,105449268,noun,Mx4rvq9OApwpEbGdrcN5Y29ycA,BloodCell
urea,114230981,115085472,noun,Mx4rwPuq3JwpEbGdrcN5Y29ycA,Urea
pascal,112938772,113711303,noun,Mx4rvVip_5wpEbGdrcN5Y29ycA,Pascal-UnitOfPressure
manipulate,201751635,201803936,verb,Mx4rvViMHZwpEbGdrcN5Y29ycA,ControllingSomething
lemon_juice,107447904,107925229,noun,Mx4rvViG45wpEbGdrcN5Y29ycA,LemonJuice
acquaintance,109144663,109763784,noun,Mx4rvVi-tpwpEbGdrcN5Y29ycA,acquaintedWith
arthropod,101688019,101767661,noun,Mx4rvViwSJwpEbGdrcN5Y29ycA,Arthropod
carousel,102860592,102966193,noun,Mx4rvgEDJ5wpEbGdrcN5Y29ycA,Carousel
opossum,101793947,101874928,noun,Mx4rvVipxJwpEbGdrcN5Y29ycA,Opossum
ivory,113915239,114757547,noun,Mx4rvVjL-5wpEbGdrcN5Y29ycA,Ivory
Saint_Lucia,108430735,108988609,noun,Mx4rvViDdZwpEbGdrcN5Y29ycA,SaintLucia
barrel,112988366,113764764,noun,Mx4rvViNKpwpEbGdrcN5Y29ycA,Barrel-UnitOfVolume
animal,100012748,100015388,noun,Mx4r5lNPkMLgQdeAzr878CoUZw,NonHumanAnimal
buck,101807223,101888264,noun,Mx8Ngh4rwQwVUJwpEbGdrcN5Y29ycB4rvVi-jpwpEbGdrcN5Y29ycA,"[:MaleFn, :Deer]"
Galician,106540566,106966454,noun,Mx4rvVjfHJwpEbGdrcN5Y29ycA,GalicianLanguage
roulette,100483998,100509399,noun,Mx4rwUJ9qJwpEbGdrcN5Y29ycA,Roulette
butcher,109254450,109884133,noun,Mx4rvVjvqJwpEbGdrcN5Y29ycA,Butcher
etherize,200021147,200021554,verb,Mx4ry8hmUbHcEdmAhAACs6hRjg,EtherizingSomeone
preferment,100188013,100198631,noun,Mx4rLLvfRLgkEdmAAAACs6hRjg,PreferringSomething
meter,112887506,113659162,noun,Mx4rvVjRp5wpEbGdrcN5Y29ycA,Meter
bathtub,102710112,102808440,noun,Mx4rvVibtpwpEbGdrcN5Y29ycA,Bathtub
dress,200080332,200082714,verb,Mx4rj_efU7J4EdmAhAACs6hRjg,DressingSomething-MedicalTreatmentEvent
draw,108691727,109269882,noun,Mx4rt7QVxgMwQdiJvtc6JMmHjA,Draw-Topographical
jump,201907659,201965156,verb,Mx8Ngh4rNGX3RsYsEdmAAACQJw5drh4rvVjOgZwpEbGdrcN5Y29ycA,"[:CausingFn, :Jumping]"
pedestal,103756444,103903868,noun,Mx4rvViHDJwpEbGdrcN5Y29ycA,Pedestal
marriage_license,106148034,106551339,noun,Mx4rwP1eTZwpEbGdrcN5Y29ycA,MarriageLicenseDocument
bring_about,202557376,201752884,verb,Mx4rdMYhVLaeEdmFRQACs6hRjg,BringingAboutSomething
folk_music,106627119,107060167,noun,Mx4rvuj-7pwpEbGdrcN5Y29ycA,FolkMusic
fraternize,202318384,202389927,verb,Mx4rZgPdXrghEdmAAAACs6hRjg,Fraternizing
spar,202295000,202362700,verb,Mx8Ngh4rJQH8wLysEdmAAAACs6hRjh4r6Ie0zr8XEdmAAAACs6hRjg,"[:EquippingFn, :""Spar-Pole""]"
log,114093488,114942762,noun,Mx4rvVjVkJwpEbGdrcN5Y29ycA,LogOfWood
Gulf_of_Corinth,108717861,109298100,noun,Mx4rvVkLxpwpEbGdrcN5Y29ycA,GulfOfCorinth
yogurt,107375229,107849336,noun,Mx4rvVjlNJwpEbGdrcN5Y29ycA,Yogurt
fear,201728507,201780202,verb,Mx4rvVjARJwpEbGdrcN5Y29ycA,Fear
co-opt,202460834,202536098,verb,Mx4rQWvvQLjLEdmAAAACs6hRjg,CoOptingSomeone
cold,301207406,301251128,adj,Mx4rvVi7EZwpEbGdrcN5Y29ycA,ModeratelyCold
exchange,202192193,202257370,verb,Mx4rvViy4JwpEbGdrcN5Y29ycA,Bartering
Accra,108391588,108946564,noun,Mx4rvVj4qpwpEbGdrcN5Y29ycA,CityOfAccraGhana
Hawaiian,106514484,106938493,noun,Mx4rvVigxZwpEbGdrcN5Y29ycA,HawaiianLanguage
carrot_juice,107448279,107925608,noun,Mx8Ngh4rwQCYLZwpEbGdrcN5Y29ycB8Ngh4rwP3oNZwpEbGdrcN5Y29ycB4rvViwDZwpEbGdrcN5Y29ycA,"[:JuiceFn, [:RootFn, :CarrotPlant]]"
check,202579152,202658283,verb,Mx4rgQI44sCsEdmAAAACs6hRjg,Checking-Evaluating
Falkland_Islands,108183818,108718391,noun,Mx4rvVjdG5wpEbGdrcN5Y29ycA,FalklandIslands
grain,112948706,113721893,noun,Mx4rvViK65wpEbGdrcN5Y29ycA,Grain-UnitOfMass
coefficient_of_elasticity,112822792,113587963,noun,Mx4rOV2fDM3xEdmAAAACs6hRjg,CoefficientOfElasticity
chime,102909041,103017168,noun,Mx4rvV69tJwpEbGdrcN5Y29ycA,Chime
alumnus,109165182,109786338,noun,Mx4r1_WUCnWaQdeEdp-4peq4Og,Graduate
handout,106332857,106747484,noun,Mx4rvWg5SJwpEbGdrcN5Y29ycA,PressRelease
Topeka,108524474,109088815,noun,Mx4rvVivnpwpEbGdrcN5Y29ycA,CityOfTopekaKS
argumentation,105439709,105773049,noun,Mx4rhTjBvDClQdiVlpETs88Iqw,Reasoning
Romanian,106542148,106968343,noun,Mx4rvViOQZwpEbGdrcN5Y29ycA,RomanianLanguage
magician,109617164,110280674,noun,Mx4rwQr5RpwpEbGdrcN5Y29ycA,Magician-Performer
jar,103461020,103593526,noun,Mx4rvVj_OJwpEbGdrcN5Y29ycA,Jar
Danube,108685190,109263087,noun,Mx4rvVjGDpwpEbGdrcN5Y29ycA,DanubeRiver
hail,202677214,202759115,verb,Mx4rvVibZZwpEbGdrcN5Y29ycA,HailProcess
row,201890047,201946996,verb,Mx8Ngh4rv3tMrJwpEbGdrcN5Y29ycB4rK844di6nEdqAAAACs71DGQ,"[:TransportViaFn, :OarPropelledWatercraft]"
join,202521969,202598765,verb,Mx4rvFx6DMCcEdmAAAACs6hRjg,Joining-SocialGathering
rough,302159799,302238462,adj,Mx4rvVjgypwpEbGdrcN5Y29ycA,Rough
consign,202280696,202348324,verb,Mx4r7UBNpLvQEdmAAAACs6hRjg,Consigning-AbandoningSomething
gamble,201103259,201138523,verb,Mx4rvgDMuJwpEbGdrcN5Y29ycA,Gambling
Viti_Levu,108239729,108778936,noun,Mx4rvVjiiJwpEbGdrcN5Y29ycA,VitiLevu-Island
Strait_of_Hormuz,108852690,109446868,noun,Mx4rvVjqk5wpEbGdrcN5Y29ycA,StraitOfHormuz
holmium,113801973,114640222,noun,Mx4rvWq2KJwpEbGdrcN5Y29ycA,Holmium
Algonquian,106482583,106906971,noun,Mx4rvVjYKpwpEbGdrcN5Y29ycA,AlgonquianLanguageFamily
Tulsa,108566338,109132778,noun,Mx4rvVi025wpEbGdrcN5Y29ycA,CityOfTulsaOK
radial_vein,105071500,105379039,noun,Mx4rv1NEM5wpEbGdrcN5Y29ycA,RadialVein
countess,109333052,109970402,noun,Mx4rvtGrlZwpEbGdrcN5Y29ycA,Countess
clap,200032880,200034115,verb,Mx4rvVjDPJwpEbGdrcN5Y29ycA,Applauding-Clapping
imaginary_being,108885484,109483738,noun,Mx4rwQwwBZwpEbGdrcN5Y29ycA,FictionalThing
farming,100861982,100916464,noun,Mx4rwQr0GZwpEbGdrcN5Y29ycA,Agriculture
fisherman,109446116,110093658,noun,Mx4rwQr9pZwpEbGdrcN5Y29ycA,Fisherman
Christianity,105847101,106226057,noun,Mx4rvVjK6pwpEbGdrcN5Y29ycA,Christianity
semantics,105806680,106179792,noun,Mx4rvY8aIpwpEbGdrcN5Y29ycA,Semantics
checking_account,112606367,113363970,noun,Mx4rwP4DpJwpEbGdrcN5Y29ycA,CheckingAccount
coat,200049736,200051511,verb,Mx4rt8VLALJtEdmAhAACs6hRjg,PuttingOnACoatClothingItem
information,106225142,106634376,noun,Mx4rvViAqJwpEbGdrcN5Y29ycA,PropositionalInformationThing
right_hemisphere,105162922,105477510,noun,Mx8Ngh4rvgHsHZwpEbGdrcN5Y29ycB4rvigx5ZwpEbGdrcN5Y29ycA,"[:RightObjectOfPairFn, :CerebralHemisphere]"
cut,201373329,201413917,verb,Mx4rb7HYoLG6EdmAhAACs6hRjg,CuttingSomething-HittingAnObject
pronoun,105935540,106325370,noun,Mx4rwP4CspwpEbGdrcN5Y29ycA,Pronoun
stretch,200232930,200240810,verb,Mx4r-RjJYrHSEdmAhAACs6hRjg,StretchingSomething
people,107463651,107942152,noun,Mx8Ngh4rwP1535wpEbGdrcN5Y29ycB4rvViAkpwpEbGdrcN5Y29ycA,"[:GroupFn, :Person]"
female,301427417,301477806,adj,Mx4r9nr3lpCRQdeAoZ4auvW2zg,Female
fib,106341630,106757057,noun,Mx4rvViR3pwpEbGdrcN5Y29ycA,Lying
naval_blockade,101013180,101074970,noun,Mx4rwKZol5wpEbGdrcN5Y29ycA,NavalBlockade
volcanic_eruption,106981455,107436475,noun,Mx4rvsjS9ZwpEbGdrcN5Y29ycA,VolcanicEruption
belt,107992043,108509786,noun,Mx4rvGXqAMkwEdmAAAACs6hRjg,Belt-Region
bassoon,102706835,102804610,noun,Mx4rvVyRwJwpEbGdrcN5Y29ycA,Bassoon
celery,112183652,112933403,noun,Mx4rvViwUZwpEbGdrcN5Y29ycA,CeleryPlant
Massachusetts,108530210,109095023,noun,Mx4rvVi4QpwpEbGdrcN5Y29ycA,Massachusetts-State
propertyless,300260011,300260100,adj,Mx4rvViuzZwpEbGdrcN5Y29ycA,BlueCollarWorker
coal,113971079,114814616,noun,Mx4rwPRtHpwpEbGdrcN5Y29ycA,Coal
cirrus,108669677,109245964,noun,Mx4rwPusPZwpEbGdrcN5Y29ycA,CirrusCloud
form,201541554,200142191,verb,Mx4rvVj4o5wpEbGdrcN5Y29ycA,ShapeChangeWithoutRemovingMaterial
salt,107340156,107813107,noun,Mx4rvcz8zZwpEbGdrcN5Y29ycA,TableSalt
ovarian_vein,105067996,105375530,noun,Mx4rvrST5ZwpEbGdrcN5Y29ycA,OvarianVein
Sesotho,106568103,106995526,noun,Mx4rvVkJQ5wpEbGdrcN5Y29ycA,SesothoLanguage
clerk,109294524,109928451,noun,Mx4rvViMtpwpEbGdrcN5Y29ycA,ClericalWorker
Blackfoot,106484106,106908494,noun,Mx4rvVj2MJwpEbGdrcN5Y29ycA,BlackfootLanguage
history,106111883,106514093,noun,Mx4rvViJNJwpEbGdrcN5Y29ycA,HistoricalNarrative
quantum_field_theory,105747321,106112223,noun,Mx4rv-55ApwpEbGdrcN5Y29ycA,QuantumFieldTheory
feel,202045240,202106006,verb,Mx4rvVjqV5wpEbGdrcN5Y29ycA,TouchPerception
Turkey,108478191,109039411,noun,Mx4rvViERpwpEbGdrcN5Y29ycA,Turkey
Gabon,108390689,108945529,noun,Mx4rvVkE4pwpEbGdrcN5Y29ycA,Gabon
mallow,111422777,112170585,noun,Mx4rvViqNJwpEbGdrcN5Y29ycA,Mallow
Samoan,109113041,109729271,noun,Mx4rvVjiQpwpEbGdrcN5Y29ycA,EthnicGroupOfSamoans
ozone,114121910,114972807,noun,Mx4rwQCj4pwpEbGdrcN5Y29ycA,Ozone
command,200726786,202635420,verb,Mx4rb7Aq9bG6EdmAhAACs6hRjg,Commanding-CommunicationAct
Tacoma,108586434,109154731,noun,Mx4rvVi1fpwpEbGdrcN5Y29ycA,CityOfTacomaWA
grand_piano,103326641,103452741,noun,Mx4rwP1TNJwpEbGdrcN5Y29ycA,GrandPiano
Kuala_Lumpur,108407955,108963813,noun,Mx4rvVibWZwpEbGdrcN5Y29ycA,CityOfKualaLumpurMalaysia
brood,200058159,200060185,verb,Mx4rYE-fMrJXEdmAhAACs6hRjg,SomeBirdBroodingEggs
Bay_of_Biscay,108642851,109216588,noun,Mx4rvVii7ZwpEbGdrcN5Y29ycA,BayOfBiscay
weapon,104387884,104565375,noun,Mx4rvVj8V5wpEbGdrcN5Y29ycA,Weapon
attend,202474278,202549581,verb,Mx4rAxEHzrjNEdmAAAACs6hRjg,GivingCareToACertainThing
tala,112935847,113708282,noun,Mx4rvVje7ZwpEbGdrcN5Y29ycA,Tala-WesternSamoa
worker,109025575,109632518,noun,Mx4rvVjnN5wpEbGdrcN5Y29ycA,PersonWithOccupation
rivet,103940994,104095342,noun,Mx4rvVif1pwpEbGdrcN5Y29ycA,Rivet
meninx,105020009,105326900,noun,Mx4rwDOl8JwpEbGdrcN5Y29ycA,Meninges
Pluto,108806400,109395899,noun,Mx4rvVjS-pwpEbGdrcN5Y29ycA,PlanetPluto
swab,104198366,104367480,noun,Mx4rvVjQJZwpEbGdrcN5Y29ycA,Mop
recipe,106371601,106788785,noun,Mx4rvVjN8JwpEbGdrcN5Y29ycA,Recipe-CW
literary_composition,105969222,106364329,noun,Mx4rvrGTP5wpEbGdrcN5Y29ycA,LiteraryWork-CW
brave,300262526,300262792,adj,Mx4rvViEA5wpEbGdrcN5Y29ycA,Courageousness-Feeling
beneficiary,109222509,109850121,noun,Mx8NhB4rvcD6KJwpEbGdrcN5Y29ycB4rvsaaeJwpEbGdrcN5Y29ycB4rvViQ5ZwpEbGdrcN5Y29ycB4rvViADZwpEbGdrcN5Y29ycA,"[:SubcollectionOfWithRelationFromTypeFn, :""Agent-Generic"", :beneficiary, :Event]"
beach_towel,102715691,102814428,noun,Mx4rwP1q5JwpEbGdrcN5Y29ycA,BeachTowel
mushroom,112250678,113001041,noun,Mx4rvVij7pwpEbGdrcN5Y29ycA,Mushroom-Broadly
Pascal,106479451,106903115,noun,Mx4rvVjHT5wpEbGdrcN5Y29ycA,Pascal-ProgrammingLanguage
mace,107342193,107815294,noun,Mx4rvVjqkZwpEbGdrcN5Y29ycA,Mace-TheSpice
nationalist_leader,109676582,110346198,noun,Mx4rubJTQsksEdmAAAACs6hRjg,NationalistLeader
soil,113999657,114844693,noun,Mx4rwAYi8pwpEbGdrcN5Y29ycA,Soil-Generic
mime,109652294,110318892,noun,Mx4rvgHy4pwpEbGdrcN5Y29ycA,Mime-Actor
knee_pad,103488380,103623198,noun,Mx4rwP1kP5wpEbGdrcN5Y29ycA,KneePad
testicular_artery,105048205,105355527,noun,Mx4rv2G5zpwpEbGdrcN5Y29ycA,TesticularArtery
bill,106114501,106516955,noun,Mx4rvVjXsZwpEbGdrcN5Y29ycA,Bill-PaymentRequest
Quechua,109110699,109726970,noun,Mx4rvVi_45wpEbGdrcN5Y29ycA,EthnicGroupOfQuechua
cufflink,103031954,103146075,noun,Mx4rvVkAeZwpEbGdrcN5Y29ycA,Cufflink
calculate,200688745,200712135,verb,Mx4rvVjSBJwpEbGdrcN5Y29ycA,MakingAnEstimate
electrician,109406321,110049363,noun,Mx4rvViGB5wpEbGdrcN5Y29ycA,Electrician
Sioux_Falls,108573168,109139849,noun,Mx8Ngx4rvWhwppwpEbGdrcN5Y29ycA-LU2lvdXggRmFsbHMeK71YtoScKRGxna3DeWNvcnA,"[:CityNamedFn, ""Sioux Falls"", :""SouthDakota-State""]"
place,202321167,202392762,verb,Mx4rvmvc3JwpEbGdrcN5Y29ycA,AssigningAgentToRole
valley,108871666,109468604,noun,Mx4rvVkKGZwpEbGdrcN5Y29ycA,Valley
Iguazu,108728391,109309456,noun,Mx4rvVjSUJwpEbGdrcN5Y29ycA,IguacuFalls
sporulate,200112017,200116496,verb,Mx4reb0NMLKeEdmAhAACs6hRjg,SporulatingSomething
molecule,113842164,114682133,noun,Mx4rvVjwspwpEbGdrcN5Y29ycA,Molecule
tetanus,113379359,114185803,noun,Mx4rwP1eupwpEbGdrcN5Y29ycA,Tetanus
long,301389556,301437963,adj,Mx4rvViZQ5wpEbGdrcN5Y29ycA,LongTime
invite,200767907,200793580,verb,Mx4rwP1hy5wpEbGdrcN5Y29ycA,Inviting-CommunicationAct
Matterhorn,108764119,109349192,noun,Mx4rvVjufZwpEbGdrcN5Y29ycA,Matterhorn-Mount
Antigua_and_Barbuda,108176420,108709704,noun,Mx4rvVi0RJwpEbGdrcN5Y29ycA,AntiguaAndBarbuda
claw,102072126,102156532,noun,Mx4rvVjmapwpEbGdrcN5Y29ycA,Pincer
stringed_instrument,104171373,104338517,noun,Mx4rvVjXt5wpEbGdrcN5Y29ycA,StringInstrument
talk,200930524,200962447,verb,Mx4rvViVN5wpEbGdrcN5Y29ycA,SpokenCommunicating
twilight,114310263,115169421,noun,Mx4rvgEHB5wpEbGdrcN5Y29ycA,Dusk
Manama,108302625,108848568,noun,Mx4rvVjYipwpEbGdrcN5Y29ycA,CityOfManamaBahrain
Bismarck_Archipelago,108297481,108842819,noun,Mx4rvVj7upwpEbGdrcN5Y29ycA,BismarckArchipelago-PapuaNewGuinea
bite,201404753,201445932,verb,Mx4rvVjPBpwpEbGdrcN5Y29ycA,Biting
chain_mail,102893140,103000247,noun,Mx4rvztoSZwpEbGdrcN5Y29ycA,ChainMail
grill,200316480,200326773,verb,Mx4rvVi6qJwpEbGdrcN5Y29ycA,GrillingFood
business_district,108018241,108539072,noun,Mx4rwPSAMJwpEbGdrcN5Y29ycA,Downtown
Cape_Town,108442160,109000462,noun,Mx4rvViMx5wpEbGdrcN5Y29ycA,CityOfCapeTownSouthAfrica
civil_engineer,109290926,109924540,noun,Mx4rvVj6iZwpEbGdrcN5Y29ycA,CivilEngineer
August,114351313,115212455,noun,Mx4rvVjBcJwpEbGdrcN5Y29ycA,August
khaki,300366602,300376821,adj,Mx4rj8UhyHS6EdaAAACgyZzFrg,LightOliveBrown-Color
Republican,108816883,109407632,noun,Mx4rvlL_apwpEbGdrcN5Y29ycA,RepublicanRiver
veterinary_medicine,105705862,106065423,noun,Mx4rvViUVZwpEbGdrcN5Y29ycA,VeterinaryMedicine
call_up,201062927,201097960,verb,Mx4r-Rh7RLHSEdmAhAACs6hRjg,CallingUpSomething-RequestingPresence
legume,111001825,111748002,noun,Mx8Ngh4rvVipdpwpEbGdrcN5Y29ycB4rvVkFNJwpEbGdrcN5Y29ycA,"[:FruitFn, :""Legume-ThePlant""]"
raccoon,102418941,102508021,noun,Mx4rvViXt5wpEbGdrcN5Y29ycA,Raccoon-Common
inefficient,300806554,300840902,adj,Mx4rvZHkQpwpEbGdrcN5Y29ycA,Inefficient
graphical_user_interface,106171014,106575681,noun,Mx4rvp3dOpwpEbGdrcN5Y29ycA,GraphicalUserInterfaceProgram
inhalation,100786171,100836788,noun,Mx4rvVjzTZwpEbGdrcN5Y29ycA,Inhaling
Shikoku,108369755,108921613,noun,Mx4rvVi-rJwpEbGdrcN5Y29ycA,ShikokuIsland-Japan
extortion,100734773,100784388,noun,Mx4rv3W2hZwpEbGdrcN5Y29ycA,Extortion
aba,102574669,102665985,noun,Mx4rwHEBlJwpEbGdrcN5Y29ycA,AbaCloth
Cordoba,108466420,109025728,noun,Mx4rvcZWNJwpEbGdrcN5Y29ycA,CityOfCordobaSpain
vent,108873517,109470550,noun,Mx4rvVkKUJwpEbGdrcN5Y29ycA,Volcano
Maoism,105837837,106215495,noun,Mx4rv_d4PpwpEbGdrcN5Y29ycA,Maoism
water_snake,101657961,101737021,noun,Mx4rwQrqbpwpEbGdrcN5Y29ycA,WaterSnake
wagon,104366400,104543158,noun,Mx4rwP1mLpwpEbGdrcN5Y29ycA,Wagon
lock,201308459,201348174,verb,Mx4rwP4DPZwpEbGdrcN5Y29ycA,LockingSomething
Aquarius,108156511,108687884,noun,Mx4rjcrqxHS6EdaAAACgyZzFrg,Aquarius-TheSign
Lutheranism,105851116,106230208,noun,Mx4rvVjNmpwpEbGdrcN5Y29ycA,LutheranReligion
